2020-10-09 14:48:56,576 p=325053 u=mistral n=ansible | Using /var/lib/mistral/vran/ansible.cfg as config file
2020-10-09 14:56:24,845 p=325053 u=mistral n=ansible | TASK [tripleo-kernel : Replace BOOTPROTO to none for interfaces which does not have IP] ***
2020-10-09 14:56:24,845 p=325053 u=mistral n=ansible | Friday 09 October 2020  14:56:24 -0500 (0:00:00.407)       0:07:26.550 ******** 
2020-10-09 14:56:24,953 p=325053 u=mistral n=ansible | skipping: [vran-computert-0] => (item={'path': '/etc/sysconfig/network-scripts/ifcfg-lo', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 254, 'inode': 280, 'dev': 66307, 'nlink': 1, 'atime': 1602272608.4863932, 'mtime': 1595411508.777867, 'ctime': 1595411508.777867, 'gr_name': 'root', 'pw_name': 'root', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False})  => {"ansible_loop_var": "item", "changed": false, "item": {"atime": 1602272608.4863932, "ctime": 1595411508.777867, "dev": 66307, "gid": 0, "gr_name": "root", "inode": 280, "isblk": false, "ischr": false, "isdir": false, "isfifo": false, "isgid": false, "islnk": false, "isreg": true, "issock": false, "isuid": false, "mode": "0644", "mtime": 1595411508.777867, "nlink": 1, "path": "/etc/sysconfig/network-scripts/ifcfg-lo", "pw_name": "root", "rgrp": true, "roth": true, "rusr": true, "size": 254, "uid": 0, "wgrp": false, "woth": false, "wusr": true, "xgrp": false, "xoth": false, "xusr": false}, "skip_reason": "Conditional result was False"}
2020-10-09 14:56:25,107 p=325053 u=mistral n=ansible | skipping: [vran-computert-0] => (item={'path': '/etc/sysconfig/network-scripts/ifcfg-eno3', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 168, 'inode': 498, 'dev': 66307, 'nlink': 1, 'atime': 1602272616.7178328, 'mtime': 1602272616.627833, 'ctime': 1602272616.6288328, 'gr_name': 'root', 'pw_name': 'root', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False})  => {"ansible_loop_var": "item", "changed": false, "item": {"atime": 1602272616.7178328, "ctime": 1602272616.6288328, "dev": 66307, "gid": 0, "gr_name": "root", "inode": 498, "isblk": false, "ischr": false, "isdir": false, "isfifo": false, "isgid": false, "islnk": false, "isreg": true, "issock": false, "isuid": false, "mode": "0644", "mtime": 1602272616.627833, "nlink": 1, "path": "/etc/sysconfig/network-scripts/ifcfg-eno3", "pw_name": "root", "rgrp": true, "roth": true, "rusr": true, "size": 168, "uid": 0, "wgrp": false, "woth": false, "wusr": true, "xgrp": false, "xoth": false, "xusr": false}, "skip_reason": "Conditional result was False"}
2020-10-09 14:56:25,260 p=325053 u=mistral n=ansible | skipping: [vran-computert-0] => (item={'path': '/etc/sysconfig/network-scripts/ifcfg-ens7f0', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 62, 'inode': 261, 'dev': 66307, 'nlink': 1, 'atime': 1602272659.1128347, 'mtime': 1602272659.0928347, 'ctime': 1602272659.0928347, 'gr_name': 'root', 'pw_name': 'root', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False})  => {"ansible_loop_var": "item", "changed": false, "item": {"atime": 1602272659.1128347, "ctime": 1602272659.0928347, "dev": 66307, "gid": 0, "gr_name": "root", "inode": 261, "isblk": false, "ischr": false, "isdir": false, "isfifo": false, "isgid": false, "islnk": false, "isreg": true, "issock": false, "isuid": false, "mode": "0644", "mtime": 1602272659.0928347, "nlink": 1, "path": "/etc/sysconfig/network-scripts/ifcfg-ens7f0", "pw_name": "root", "rgrp": true, "roth": true, "rusr": true, "size": 62, "uid": 0, "wgrp": false, "woth": false, "wusr": true, "xgrp": false, "xoth": false, "xusr": false}, "skip_reason": "Conditional result was False"}
2020-10-09 14:56:25,615 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => (item={'path': '/etc/sysconfig/network-scripts/ifcfg-ens4f0', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 62, 'inode': 1355226, 'dev': 66307, 'nlink': 1, 'atime': 1602272659.1128347, 'mtime': 1602272659.0938346, 'ctime': 1602272659.0938346, 'gr_name': 'root', 'pw_name': 'root', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False}) => {"ansible_loop_var": "item", "changed": true, "item": {"atime": 1602272659.1128347, "ctime": 1602272659.0938346, "dev": 66307, "gid": 0, "gr_name": "root", "inode": 1355226, "isblk": false, "ischr": false, "isdir": false, "isfifo": false, "isgid": false, "islnk": false, "isreg": true, "issock": false, "isuid": false, "mode": "0644", "mtime": 1602272659.0938346, "nlink": 1, "path": "/etc/sysconfig/network-scripts/ifcfg-ens4f0", "pw_name": "root", "rgrp": true, "roth": true, "rusr": true, "size": 62, "uid": 0, "wgrp": false, "woth": false, "wusr": true, "xgrp": false, "xoth": false, "xusr": false}, "msg": "1 replacements made"}
2020-10-09 14:56:25,970 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => (item={'path': '/etc/sysconfig/network-scripts/ifcfg-ens2f1', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 62, 'inode': 1355228, 'dev': 66307, 'nlink': 1, 'atime': 1602272659.1128347, 'mtime': 1602272659.0938346, 'ctime': 1602272659.0938346, 'gr_name': 'root', 'pw_name': 'root', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False}) => {"ansible_loop_var": "item", "changed": true, "item": {"atime": 1602272659.1128347, "ctime": 1602272659.0938346, "dev": 66307, "gid": 0, "gr_name": "root", "inode": 1355228, "isblk": false, "ischr": false, "isdir": false, "isfifo": false, "isgid": false, "islnk": false, "isreg": true, "issock": false, "isuid": false, "mode": "0644", "mtime": 1602272659.0938346, "nlink": 1, "path": "/etc/sysconfig/network-scripts/ifcfg-ens2f1", "pw_name": "root", "rgrp": true, "roth": true, "rusr": true, "size": 62, "uid": 0, "wgrp": false, "woth": false, "wusr": true, "xgrp": false, "xoth": false, "xusr": false}, "msg": "1 replacements made"}
2020-10-09 14:56:26,124 p=325053 u=mistral n=ansible | skipping: [vran-computert-0] => (item={'path': '/etc/sysconfig/network-scripts/ifcfg-ens7f1', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 62, 'inode': 1355229, 'dev': 66307, 'nlink': 1, 'atime': 1602272659.1138346, 'mtime': 1602272659.0958347, 'ctime': 1602272659.0958347, 'gr_name': 'root', 'pw_name': 'root', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False})  => {"ansible_loop_var": "item", "changed": false, "item": {"atime": 1602272659.1138346, "ctime": 1602272659.0958347, "dev": 66307, "gid": 0, "gr_name": "root", "inode": 1355229, "isblk": false, "ischr": false, "isdir": false, "isfifo": false, "isgid": false, "islnk": false, "isreg": true, "issock": false, "isuid": false, "mode": "0644", "mtime": 1602272659.0958347, "nlink": 1, "path": "/etc/sysconfig/network-scripts/ifcfg-ens7f1", "pw_name": "root", "rgrp": true, "roth": true, "rusr": true, "size": 62, "uid": 0, "wgrp": false, "woth": false, "wusr": true, "xgrp": false, "xoth": false, "xusr": false}, "skip_reason": "Conditional result was False"}
2020-10-09 14:56:26,478 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => (item={'path': '/etc/sysconfig/network-scripts/ifcfg-eno4', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 60, 'inode': 1355234, 'dev': 66307, 'nlink': 1, 'atime': 1602272659.1158347, 'mtime': 1602272659.0978348, 'ctime': 1602272659.0978348, 'gr_name': 'root', 'pw_name': 'root', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False}) => {"ansible_loop_var": "item", "changed": true, "item": {"atime": 1602272659.1158347, "ctime": 1602272659.0978348, "dev": 66307, "gid": 0, "gr_name": "root", "inode": 1355234, "isblk": false, "ischr": false, "isdir": false, "isfifo": false, "isgid": false, "islnk": false, "isreg": true, "issock": false, "isuid": false, "mode": "0644", "mtime": 1602272659.0978348, "nlink": 1, "path": "/etc/sysconfig/network-scripts/ifcfg-eno4", "pw_name": "root", "rgrp": true, "roth": true, "rusr": true, "size": 60, "uid": 0, "wgrp": false, "woth": false, "wusr": true, "xgrp": false, "xoth": false, "xusr": false}, "msg": "1 replacements made"}
2020-10-09 14:56:26,833 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => (item={'path': '/etc/sysconfig/network-scripts/ifcfg-ens2f0', 'mode': '0644', 'isdir': False, 'ischr': False, 'isblk': False, 'isreg': True, 'isfifo': False, 'islnk': False, 'issock': False, 'uid': 0, 'gid': 0, 'size': 62, 'inode': 1355238, 'dev': 66307, 'nlink': 1, 'atime': 1602272659.1178348, 'mtime': 1602272659.1008346, 'ctime': 1602272659.1008346, 'gr_name': 'root', 'pw_name': 'root', 'wusr': True, 'rusr': True, 'xusr': False, 'wgrp': False, 'rgrp': True, 'xgrp': False, 'woth': False, 'roth': True, 'xoth': False, 'isuid': False, 'isgid': False}) => {"ansible_loop_var": "item", "changed": true, "item": {"atime": 1602272659.1178348, "ctime": 1602272659.1008346, "dev": 66307, "gid": 0, "gr_name": "root", "inode": 1355238, "isblk": false, "ischr": false, "isdir": false, "isfifo": false, "isgid": false, "islnk": false, "isreg": true, "issock": false, "isuid": false, "mode": "0644", "mtime": 1602272659.1008346, "nlink": 1, "path": "/etc/sysconfig/network-scripts/ifcfg-ens2f0", "pw_name": "root", "rgrp": true, "roth": true, "rusr": true, "size": 62, "uid": 0, "wgrp": false, "woth": false, "wusr": true, "xgrp": false, "xoth": false, "xusr": false}, "msg": "1 replacements made"}
2020-10-09 14:56:26,914 p=325053 u=mistral n=ansible | TASK [tripleo-kernel : Reboot debug message] ***********************************
2020-10-09 14:56:26,914 p=325053 u=mistral n=ansible | Friday 09 October 2020  14:56:26 -0500 (0:00:02.068)       0:07:28.619 ******** 
2020-10-09 14:56:26,970 p=325053 u=mistral n=ansible | ok: [vran-computert-0] => {
    "msg": "Going to reboot the node after applying kernel args..."
}
2020-10-09 14:56:27,043 p=325053 u=mistral n=ansible | TASK [tripleo-kernel : Reboot after kernel args update] ************************
2020-10-09 14:56:27,043 p=325053 u=mistral n=ansible | Friday 09 October 2020  14:56:27 -0500 (0:00:00.129)       0:07:28.748 ******** 
2020-10-09 15:02:14,914 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => {"changed": true, "elapsed": 347, "rebooted": true}
2020-10-09 15:02:14,985 p=325053 u=mistral n=ansible | TASK [create iptables service] *************************************************
2020-10-09 15:02:14,985 p=325053 u=mistral n=ansible | Friday 09 October 2020  15:02:14 -0500 (0:05:47.942)       0:13:16.690 ******** 
2020-10-09 15:02:15,544 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => {"changed": true, "checksum": "378b28e98e5dfdfad3af6fde8c6d67526fadeb7c", "dest": "/etc/systemd/system/tripleo-iptables.service", "gid": 0, "group": "root", "md5sum": "5734923c1378bc14b3b469a26d959c3e", "mode": "0644", "owner": "root", "secontext": "system_u:object_r:systemd_unit_file_t:s0", "size": 300, "src": "/home/tripleo-admin/.ansible/tmp/ansible-tmp-1602273735.0370204-326816-214760350438716/source", "state": "file", "uid": 0}
2020-10-09 15:02:15,618 p=325053 u=mistral n=ansible | TASK [create ip6tables service] ************************************************
2020-10-09 15:02:15,618 p=325053 u=mistral n=ansible | Friday 09 October 2020  15:02:15 -0500 (0:00:00.633)       0:13:17.324 ******** 
2020-10-09 15:02:16,177 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => {"changed": true, "checksum": "d62ea484eaa71aba3113123f810c045849eb0dac", "dest": "/etc/systemd/system/tripleo-ip6tables.service", "gid": 0, "group": "root", "md5sum": "cd52f0bfc06ffad8610d82534abb7b2f", "mode": "0644", "owner": "root", "secontext": "system_u:object_r:systemd_unit_file_t:s0", "size": 304, "src": "/home/tripleo-admin/.ansible/tmp/ansible-tmp-1602273735.6703267-326826-260424543118479/source", "state": "file", "uid": 0}
2020-10-09 15:02:16,245 p=325053 u=mistral n=ansible | TASK [enable tripleo-iptables service (and do a daemon-reload systemd)] ********
2020-10-09 15:02:16,245 p=325053 u=mistral n=ansible | Friday 09 October 2020  15:02:16 -0500 (0:00:00.626)       0:13:17.950 ******** 
2020-10-09 15:02:17,007 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => {"changed": true, "enabled": true, "name": "tripleo-iptables.service", "status": {"ActiveEnterTimestampMonotonic": "0", "ActiveExitTimestampMonotonic": "0", "ActiveState": "inactive", "After": "systemd-journald.socket system.slice sysinit.target basic.target", "AllowIsolate": "no", "AllowedCPUs": "", "AllowedMemoryNodes": "", "AmbientCapabilities": "", "AssertResult": "no", "AssertTimestampMonotonic": "0", "Before": "iptables.service shutdown.target", "BlockIOAccounting": "no", "BlockIOWeight": "[not set]", "CPUAccounting": "no", "CPUAffinity": "", "CPUQuotaPerSecUSec": "infinity", "CPUSchedulingPolicy": "0", "CPUSchedulingPriority": "0", "CPUSchedulingResetOnFork": "no", "CPUShares": "[not set]", "CPUUsageNSec": "[not set]", "CPUWeight": "[not set]", "CacheDirectoryMode": "0755", "CanIsolate": "no", "CanReload": "no", "CanStart": "yes", "CanStop": "yes", "CapabilityBoundingSet": "cap_chown cap_dac_override cap_dac_read_search cap_fowner cap_fsetid cap_kill cap_setgid cap_setuid cap_setpcap cap_linux_immutable cap_net_bind_service cap_net_broadcast cap_net_admin cap_net_raw cap_ipc_lock cap_ipc_owner cap_sys_module cap_sys_rawio cap_sys_chroot cap_sys_ptrace cap_sys_pacct cap_sys_admin cap_sys_boot cap_sys_nice cap_sys_resource cap_sys_time cap_sys_tty_config cap_mknod cap_lease cap_audit_write cap_audit_control cap_setfcap cap_mac_override cap_mac_admin cap_syslog cap_wake_alarm cap_block_suspend", "CollectMode": "inactive", "ConditionResult": "no", "ConditionTimestampMonotonic": "0", "ConfigurationDirectoryMode": "0755", "Conflicts": "shutdown.target", "ControlPID": "0", "DefaultDependencies": "yes", "Delegate": "no", "Description": "Initialize iptables", "DevicePolicy": "auto", "DynamicUser": "no", "EffectiveCPUs": "", "EffectiveMemoryNodes": "", "Environment": "BOOTUP=serial CONSOLETYPE=serial", "ExecMainCode": "0", "ExecMainExitTimestampMonotonic": "0", "ExecMainPID": "0", "ExecMainStartTimestampMonotonic": "0", "ExecMainStatus": "0", "ExecStart": "{ path=/usr/sbin/iptables ; argv[]=/usr/sbin/iptables -t raw -nL ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 }", "FailureAction": "none", "FileDescriptorStoreMax": "0", "FragmentPath": "/etc/systemd/system/tripleo-iptables.service", "GID": "[not set]", "GuessMainPID": "yes", "IOAccounting": "no", "IOSchedulingClass": "0", "IOSchedulingPriority": "0", "IOWeight": "[not set]", "IPAccounting": "no", "IPEgressBytes": "18446744073709551615", "IPEgressPackets": "18446744073709551615", "IPIngressBytes": "18446744073709551615", "IPIngressPackets": "18446744073709551615", "Id": "tripleo-iptables.service", "IgnoreOnIsolate": "no", "IgnoreSIGPIPE": "yes", "InactiveEnterTimestampMonotonic": "0", "InactiveExitTimestampMonotonic": "0", "JobRunningTimeoutUSec": "infinity", "JobTimeoutAction": "none", "JobTimeoutUSec": "infinity", "KeyringMode": "private", "KillMode": "control-group", "KillSignal": "15", "LimitAS": "infinity", "LimitASSoft": "infinity", "LimitCORE": "infinity", "LimitCORESoft": "infinity", "LimitCPU": "infinity", "LimitCPUSoft": "infinity", "LimitDATA": "infinity", "LimitDATASoft": "infinity", "LimitFSIZE": "infinity", "LimitFSIZESoft": "infinity", "LimitLOCKS": "infinity", "LimitLOCKSSoft": "infinity", "LimitMEMLOCK": "65536", "LimitMEMLOCKSoft": "65536", "LimitMSGQUEUE": "819200", "LimitMSGQUEUESoft": "819200", "LimitNICE": "0", "LimitNICESoft": "0", "LimitNOFILE": "262144", "LimitNOFILESoft": "1024", "LimitNPROC": "107353", "LimitNPROCSoft": "107353", "LimitRSS": "infinity", "LimitRSSSoft": "infinity", "LimitRTPRIO": "0", "LimitRTPRIOSoft": "0", "LimitRTTIME": "infinity", "LimitRTTIMESoft": "infinity", "LimitSIGPENDING": "107353", "LimitSIGPENDINGSoft": "107353", "LimitSTACK": "infinity", "LimitSTACKSoft": "8388608", "LoadState": "loaded", "LockPersonality": "no", "LogLevelMax": "-1", "LogRateLimitBurst": "0", "LogRateLimitIntervalUSec": "0", "LogsDirectoryMode": "0755", "MainPID": "0", "MemoryAccounting": "yes", "MemoryCurrent": "[not set]", "MemoryDenyWriteExecute": "no", "MemoryHigh": "infinity", "MemoryLimit": "infinity", "MemoryLow": "0", "MemoryMax": "infinity", "MemorySwapMax": "infinity", "MountAPIVFS": "no", "MountFlags": "", "NFileDescriptorStore": "0", "NRestarts": "0", "NUMAMask": "", "NUMAPolicy": "n/a", "Names": "tripleo-iptables.service", "NeedDaemonReload": "no", "Nice": "0", "NoNewPrivileges": "no", "NonBlocking": "no", "NotifyAccess": "none", "OOMScoreAdjust": "0", "OnFailureJobMode": "replace", "PermissionsStartOnly": "no", "Perpetual": "no", "PrivateDevices": "no", "PrivateMounts": "no", "PrivateNetwork": "no", "PrivateTmp": "no", "PrivateUsers": "no", "ProtectControlGroups": "no", "ProtectHome": "no", "ProtectKernelModules": "no", "ProtectKernelTunables": "no", "ProtectSystem": "no", "RefuseManualStart": "no", "RefuseManualStop": "no", "RemainAfterExit": "no", "RemoveIPC": "no", "Requires": "sysinit.target system.slice", "Restart": "no", "RestartUSec": "100ms", "RestrictNamespaces": "no", "RestrictRealtime": "no", "RestrictSUIDSGID": "no", "Result": "success", "RootDirectoryStartOnly": "no", "RuntimeDirectoryMode": "0755", "RuntimeDirectoryPreserve": "no", "RuntimeMaxUSec": "infinity", "SameProcessGroup": "no", "SecureBits": "0", "SendSIGHUP": "no", "SendSIGKILL": "yes", "Slice": "system.slice", "StandardError": "syslog", "StandardInput": "null", "StandardInputData": "", "StandardOutput": "syslog", "StartLimitAction": "none", "StartLimitBurst": "5", "StartLimitIntervalUSec": "10s", "StartupBlockIOWeight": "[not set]", "StartupCPUShares": "[not set]", "StartupCPUWeight": "[not set]", "StartupIOWeight": "[not set]", "StateChangeTimestampMonotonic": "0", "StateDirectoryMode": "0755", "StatusErrno": "0", "StopWhenUnneeded": "no", "SubState": "dead", "SuccessAction": "none", "SyslogFacility": "3", "SyslogLevel": "6", "SyslogLevelPrefix": "yes", "SyslogPriority": "30", "SystemCallErrorNumber": "0", "TTYReset": "no", "TTYVHangup": "no", "TTYVTDisallocate": "no", "TasksAccounting": "yes", "TasksCurrent": "[not set]", "TasksMax": "171765", "TimeoutStartUSec": "infinity", "TimeoutStopUSec": "1min 30s", "TimerSlackNSec": "50000", "Transient": "no", "Type": "oneshot", "UID": "[not set]", "UMask": "0022", "UnitFilePreset": "disabled", "UnitFileState": "disabled", "UtmpMode": "init", "WatchdogTimestampMonotonic": "0", "WatchdogUSec": "0"}}
2020-10-09 15:02:17,077 p=325053 u=mistral n=ansible | TASK [enable tripleo-ip6tables service] ****************************************
2020-10-09 15:02:17,077 p=325053 u=mistral n=ansible | Friday 09 October 2020  15:02:17 -0500 (0:00:00.831)       0:13:18.782 ******** 
2020-10-09 15:02:17,638 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => {"changed": true, "enabled": true, "name": "tripleo-ip6tables.service", "status": {"ActiveEnterTimestampMonotonic": "0", "ActiveExitTimestampMonotonic": "0", "ActiveState": "inactive", "After": "sysinit.target basic.target systemd-journald.socket system.slice", "AllowIsolate": "no", "AllowedCPUs": "", "AllowedMemoryNodes": "", "AmbientCapabilities": "", "AssertResult": "no", "AssertTimestampMonotonic": "0", "Before": "shutdown.target ip6tables.service", "BlockIOAccounting": "no", "BlockIOWeight": "[not set]", "CPUAccounting": "no", "CPUAffinity": "", "CPUQuotaPerSecUSec": "infinity", "CPUSchedulingPolicy": "0", "CPUSchedulingPriority": "0", "CPUSchedulingResetOnFork": "no", "CPUShares": "[not set]", "CPUUsageNSec": "[not set]", "CPUWeight": "[not set]", "CacheDirectoryMode": "0755", "CanIsolate": "no", "CanReload": "no", "CanStart": "yes", "CanStop": "yes", "CapabilityBoundingSet": "cap_chown cap_dac_override cap_dac_read_search cap_fowner cap_fsetid cap_kill cap_setgid cap_setuid cap_setpcap cap_linux_immutable cap_net_bind_service cap_net_broadcast cap_net_admin cap_net_raw cap_ipc_lock cap_ipc_owner cap_sys_module cap_sys_rawio cap_sys_chroot cap_sys_ptrace cap_sys_pacct cap_sys_admin cap_sys_boot cap_sys_nice cap_sys_resource cap_sys_time cap_sys_tty_config cap_mknod cap_lease cap_audit_write cap_audit_control cap_setfcap cap_mac_override cap_mac_admin cap_syslog cap_wake_alarm cap_block_suspend", "CollectMode": "inactive", "ConditionResult": "no", "ConditionTimestampMonotonic": "0", "ConfigurationDirectoryMode": "0755", "Conflicts": "shutdown.target", "ControlPID": "0", "DefaultDependencies": "yes", "Delegate": "no", "Description": "Initialize ip6tables", "DevicePolicy": "auto", "DynamicUser": "no", "EffectiveCPUs": "", "EffectiveMemoryNodes": "", "Environment": "BOOTUP=serial CONSOLETYPE=serial", "ExecMainCode": "0", "ExecMainExitTimestampMonotonic": "0", "ExecMainPID": "0", "ExecMainStartTimestampMonotonic": "0", "ExecMainStatus": "0", "ExecStart": "{ path=/usr/sbin/ip6tables ; argv[]=/usr/sbin/ip6tables -t raw -nL ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 }", "FailureAction": "none", "FileDescriptorStoreMax": "0", "FragmentPath": "/etc/systemd/system/tripleo-ip6tables.service", "GID": "[not set]", "GuessMainPID": "yes", "IOAccounting": "no", "IOSchedulingClass": "0", "IOSchedulingPriority": "0", "IOWeight": "[not set]", "IPAccounting": "no", "IPEgressBytes": "18446744073709551615", "IPEgressPackets": "18446744073709551615", "IPIngressBytes": "18446744073709551615", "IPIngressPackets": "18446744073709551615", "Id": "tripleo-ip6tables.service", "IgnoreOnIsolate": "no", "IgnoreSIGPIPE": "yes", "InactiveEnterTimestampMonotonic": "0", "InactiveExitTimestampMonotonic": "0", "JobRunningTimeoutUSec": "infinity", "JobTimeoutAction": "none", "JobTimeoutUSec": "infinity", "KeyringMode": "private", "KillMode": "control-group", "KillSignal": "15", "LimitAS": "infinity", "LimitASSoft": "infinity", "LimitCORE": "infinity", "LimitCORESoft": "infinity", "LimitCPU": "infinity", "LimitCPUSoft": "infinity", "LimitDATA": "infinity", "LimitDATASoft": "infinity", "LimitFSIZE": "infinity", "LimitFSIZESoft": "infinity", "LimitLOCKS": "infinity", "LimitLOCKSSoft": "infinity", "LimitMEMLOCK": "65536", "LimitMEMLOCKSoft": "65536", "LimitMSGQUEUE": "819200", "LimitMSGQUEUESoft": "819200", "LimitNICE": "0", "LimitNICESoft": "0", "LimitNOFILE": "262144", "LimitNOFILESoft": "1024", "LimitNPROC": "107353", "LimitNPROCSoft": "107353", "LimitRSS": "infinity", "LimitRSSSoft": "infinity", "LimitRTPRIO": "0", "LimitRTPRIOSoft": "0", "LimitRTTIME": "infinity", "LimitRTTIMESoft": "infinity", "LimitSIGPENDING": "107353", "LimitSIGPENDINGSoft": "107353", "LimitSTACK": "infinity", "LimitSTACKSoft": "8388608", "LoadState": "loaded", "LockPersonality": "no", "LogLevelMax": "-1", "LogRateLimitBurst": "0", "LogRateLimitIntervalUSec": "0", "LogsDirectoryMode": "0755", "MainPID": "0", "MemoryAccounting": "yes", "MemoryCurrent": "[not set]", "MemoryDenyWriteExecute": "no", "MemoryHigh": "infinity", "MemoryLimit": "infinity", "MemoryLow": "0", "MemoryMax": "infinity", "MemorySwapMax": "infinity", "MountAPIVFS": "no", "MountFlags": "", "NFileDescriptorStore": "0", "NRestarts": "0", "NUMAMask": "", "NUMAPolicy": "n/a", "Names": "tripleo-ip6tables.service", "NeedDaemonReload": "no", "Nice": "0", "NoNewPrivileges": "no", "NonBlocking": "no", "NotifyAccess": "none", "OOMScoreAdjust": "0", "OnFailureJobMode": "replace", "PermissionsStartOnly": "no", "Perpetual": "no", "PrivateDevices": "no", "PrivateMounts": "no", "PrivateNetwork": "no", "PrivateTmp": "no", "PrivateUsers": "no", "ProtectControlGroups": "no", "ProtectHome": "no", "ProtectKernelModules": "no", "ProtectKernelTunables": "no", "ProtectSystem": "no", "RefuseManualStart": "no", "RefuseManualStop": "no", "RemainAfterExit": "no", "RemoveIPC": "no", "Requires": "system.slice sysinit.target", "Restart": "no", "RestartUSec": "100ms", "RestrictNamespaces": "no", "RestrictRealtime": "no", "RestrictSUIDSGID": "no", "Result": "success", "RootDirectoryStartOnly": "no", "RuntimeDirectoryMode": "0755", "RuntimeDirectoryPreserve": "no", "RuntimeMaxUSec": "infinity", "SameProcessGroup": "no", "SecureBits": "0", "SendSIGHUP": "no", "SendSIGKILL": "yes", "Slice": "system.slice", "StandardError": "syslog", "StandardInput": "null", "StandardInputData": "", "StandardOutput": "syslog", "StartLimitAction": "none", "StartLimitBurst": "5", "StartLimitIntervalUSec": "10s", "StartupBlockIOWeight": "[not set]", "StartupCPUShares": "[not set]", "StartupCPUWeight": "[not set]", "StartupIOWeight": "[not set]", "StateChangeTimestampMonotonic": "0", "StateDirectoryMode": "0755", "StatusErrno": "0", "StopWhenUnneeded": "no", "SubState": "dead", "SuccessAction": "none", "SyslogFacility": "3", "SyslogLevel": "6", "SyslogLevelPrefix": "yes", "SyslogPriority": "30", "SystemCallErrorNumber": "0", "TTYReset": "no", "TTYVHangup": "no", "TTYVTDisallocate": "no", "TasksAccounting": "yes", "TasksCurrent": "[not set]", "TasksMax": "171765", "TimeoutStartUSec": "infinity", "TimeoutStopUSec": "1min 30s", "TimerSlackNSec": "50000", "Transient": "no", "Type": "oneshot", "UID": "[not set]", "UMask": "0022", "UnitFilePreset": "disabled", "UnitFileState": "disabled", "UtmpMode": "init", "WatchdogTimestampMonotonic": "0", "WatchdogUSec": "0"}}
2020-10-09 15:02:17,650 p=325053 u=mistral n=ansible | PLAY [Server pre deployment steps] *********************************************
2020-10-09 15:02:17,698 p=325053 u=mistral n=ansible | TASK [Hiera config] ************************************************************
2020-10-09 15:02:17,699 p=325053 u=mistral n=ansible | Friday 09 October 2020  15:02:17 -0500 (0:00:00.621)       0:13:19.404 ******** 
